Fine-Tuning,M1,M2,M3,MHu2,MHd2,signmu,Mq2ii,Ml2ii,Mu2ii,Md2ii,Me2ii,Mq233,Ml233,Mu233,Md233,Me233,Tu33,Td33,Te33,tanb
304.348556,247.192383,-2156.61621,1179.01611,2466430.66,4868041.99,-1,8422668.46,8746765.14,1223327.64,3266784.67,3537048.34,1759460.45,8161193.85,1955017.09,5444274.9,5870544.43,1810.91309,247.192383,847.77832,47.8588867
498.386945,-737.182617,-2765.99121,921.203613,638305.664,6977416.99,-1,7086730.96,3613952.64,7762390.14,4180847.17,2763610.84,423522.949,1481506.35,1040954.59,8327087.4,7909606.93,-1610.96191,-737.182617,-1636.59668,13.7963867
666.845138,-643.432617,-2297.24121,1530.57861,4857055.66,5008666.99,-1,3852355.96,3192077.64,2278015.14,2071472.17,4591735.84,1407897.95,8090881.35,8494079.59,2561462.4,3550231.93,-17.2119141,-643.432617,1082.15332,40.6713867
880.279695,-244.995117,2648.07129,1050.10986,-135131.836,1703979.49,-1,1075012.21,8992858.89,766296.387,4567565.92,3150329.59,6083679.2,3415100.1,4310485.84,6112243.65,4358825.68,1740.60059,-244.995117,-910.03418,26.1401367
807.023637,-420.776367,-2121.45996,809.875488,-1014038.09,7856323.24,-1,5838684.08,8834655.76,1733093.26,5007019.04,2429626.46,3570007.32,4803771.97,6121032.71,2965759.28,8806091.31,252.319336,-420.776367,-570.19043,38.7182617
581.590452,-233.276367,691.040039,903.625488,-451538.086,3918823.24,-1,8932434.08,2928405.76,1451843.26,4725769.04,2710876.46,1038757.32,2272521.97,214782.715,1559509.28,5712341.31,64.8193359,-233.276367,1867.30957,14.9682617
738.53372,891.723633,-2683.95996,1091.12549,-1576538.09,5043823.24,-1,4994934.08,1240905.76,7639343.26,5288269.04,3273376.46,1601257.32,585021.973,4152282.71,7747009.28,7399841.31,-1060.18066,891.723633,-757.69043,17.4682617
798.243324,71.4111328,-2894.89746,1430.96924,3275024.41,-1354614.26,-1,4819152.83,1486999.51,10437.0117,2862487.79,4292907.71,7753601.07,6034240.72,2289001.46,7219665.53,7645935.06,1963.25684,71.4111328,-1203.00293,20.1245117
535.553871,212.036133,-1160.52246,1313.78174,2571899.41,7504760.74,-1,530090.332,2963562.01,1065124.51,3214050.29,3941345.21,4589538.57,7088928.22,2640563.96,961853.027,4481872.56,135.131836,212.036133,-1812.37793,31.6870117
710.176112,1515.74707,-1345.09277,808.410645,3143188.48,6634643.55,-1,3285461.43,6272644.04,4734558.11,2928405.76,2425231.93,5420104.98,1037658.69,8261169.43,1229919.43,8116149.9,1948.6084,1515.74707,200.317383,36.8237305
389.674488,414.18457,2522.09473,1124.81689,6166625.98,4595581.05,-1,3883117.68,7573425.29,691589.355,1416687.01,3374450.68,7845886.23,7682189.94,5694763.18,4780700.68,6534118.65,893.920898,414.18457,-1510.62012,21.3549805
726.895478,-101.44043,1537.71973,1382.62939,8838500.98,7267456.05,-1,2547180.18,2581237.79,8355651.86,80749.5117,4147888.18,7916198.73,861877.441,4921325.68,8507263.18,8995056.15,-1121.7041,-101.44043,786.254883,35.4174805
757.696733,332.15332,-2013.06152,1681.45752,1420532.23,1326049.8,-1,4041320.8,8434753.42,6017761.23,3789733.89,5044372.56,1816589.36,8965393.07,5395935.06,7681091.31,6622009.28,811.889648,332.15332,493.286133,20.6518555
575.331864,425.90332,143.188477,884.58252,5639282.23,7794799.8,-1,5025695.8,4356628.42,1658386.23,1680358.89,2653747.56,3925964.36,8824768.07,7786560.06,227966.309,3387634.28,2593.13965,425.90332,962.036133,17.5268555
471.054101,1228.6377,2469.36035,1057.43408,4039672.85,7214721.68,-1,7653625.49,1289245.61,3178894.04,2480163.57,3172302.25,8716003.42,7462463.38,3717224.12,7355896,1761657.71,79.4677734,1228.6377,88.9892578,30.612793
934.264754,431.762695,2984.98535,1924.62158,5024047.85,5386596.68,-1,4067687.99,3328308.11,7327331.54,1987976.07,5773864.75,5833190.92,2329650.88,4209411.62,4894958.5,7597595.21,2470.09277,431.762695,1167.11426,17.175293
414.737218,1673.9502,-1350.95215,1350.40283,7906860.35,8410034.18,-1,8040344.24,269714.355,7643737.79,546569.824,4051208.5,6923034.67,2575744.63,7338317.87,4859802.25,109313.965,2071.65527,1673.9502,440.551758,12.956543
981.946132,1521.60645,-1503.2959,2012.51221,4215454.1,8726440.43,-1,5632141.11,5314636.23,4286315.92,2392272.95,6037536.62,2827331.54,5792541.5,2258239.75,6178161.62,3326110.84,1989.62402,1521.60645,381.958008,38.503418
725.199973,1216.91895,395.141602,1532.04346,8082641.6,7671752.93,-1,5526672.36,6334167.48,8821472.17,458679.199,4596130.37,3495300.29,2030822.75,8762146,8603942.87,3923767.09,372.436523,1216.91895,30.3955078,16.159668
606.865909,-564.331055,-2511.1084,1110.16846,3301391.6,4015502.93,-1,2573547.36,8724792.48,5305847.17,2849304.2,3330505.37,4198425.29,5827697.75,3559021,5650817.87,5470642.09,-2346.31348,-564.331055,124.145508,41.784668
911.299847,-703.491211,-2673.70605,785.705566,-1018432.62,4125366.21,-1,4935607.91,500427.246,8041442.87,5009216.31,2357116.7,8942321.78,2142883.3,2216491.7,1117858.89,1051940.92,1141.47949,-703.491211,409.790039,28.0444336
568.122383,1335.57129,1709.10645,1500.54932,5801879.88,5461303.71,-1,7572326.66,4051208.5,3154724.12,1599060.06,4501647.95,1805603.03,1263977.05,3798522.95,4035827.64,1508972.17,2196.16699,1335.57129,-785.522461,21.3256836
205.279281,866.821289,-634.643555,797.424316,1583129.88,3492553.71,-1,1525451.66,8129333.5,7795349.12,3708435.06,2392272.95,3914978.03,1404602.05,1407897.95,6145202.64,8680847.17,414.916992,866.821289,-691.772461,19.4506836
622.375313,726.196289,2224.73145,1477.11182,3130004.88,7289428.71,-1,4408264.16,324645.996,7443786.62,2934997.56,4431335.45,3422790.53,6396789.55,4009460.45,1434265.14,6782409.67,1305.54199,726.196289,-457.397461,46.0131836
524.706293,-961.303711,2787.23145,1195.86182,3692504.88,5601928.71,-1,3002014.16,7355896,2100036.62,2653747.56,3587585.45,1454040.53,1615539.55,5978210.45,5653015.14,8188659.67,-381.958008,-961.303711,-1019.89746,29.7631836
601.964783,163.696289,-587.768555,1383.36182,2567504.88,4476928.71,-1,1314514.16,5668396,7162536.62,3216247.56,4150085.45,891540.527,4428039.55,7665710.45,2840515.14,5376159.67,1493.04199,163.696289,1605.10254,22.2631836
638.720745,878.540039,1017.7002,29.8461914,4712036.13,7887084.96,-1,5832092.29,6107849.12,3066833.5,2143981.93,89538.5742,4846618.65,2125305.18,6980163.57,6233093.26,3424987.79,-2456.17676,878.540039,-305.053711,43.5913086
896.33064,831.665039,-2310.4248,1834.53369,6540161.13,4090209.96,-1,3933654.79,4209411.62,4402771,1229919.43,5503601.07,8854431.15,7117492.68,6487976.07,4897155.76,6026550.29,684.448242,831.665039,-726.928711,33.9038086
897.90629,-480.834961,-1747.9248,1553.28369,4852661.13,1277709.96,-1,2527404.79,6178161.62,5246521,2073669.43,4659851.07,6323181.15,2898742.68,3394226.07,115905.762,4620300.29,-1378.05176,-480.834961,-914.428711,10.1538086
640.099537,685.180664,1738.40332,1567.93213,4237426.76,7482788.09,-1,3397521.97,4534606.93,579528.809,2381286.62,4703796.39,970642.09,1589172.36,5776062.01,1267272.95,5666198.73,2834.83887,685.180664,2302.36816,30.5053711
902.509121,122.680664,-324.09668,1661.68213,3674926.76,3545288.09,-1,1991271.97,1440856.93,298278.809,2662536.62,4985046.39,3501892.09,8057922.36,432312.012,3236022.95,8759948.73,2647.33887,122.680664,-1260.13184,16.7553711
339.074051,-533.569336,2582.15332,677.307129,18676.7578,6639038.09,-1,7475646.97,3831481.93,7751403.81,4490661.62,2031921.39,1673767.09,7354797.36,3104187.01,564147.949,4119323.73,303.588867,-533.569336,1646.11816,32.3803711
410.659177,-88.2568359,-2456.90918,548.400879,-614135.742,2631225.59,-1,127990.723,8647888.18,755310.059,4807067.87,1645202.64,5013610.84,5421203.61,2225280.76,2849304.2,8373229.98,-47.9736328,-88.2568359,872.680664,47.5366211
376.703431,1118.77441,2500.12207,495.666504,-2196166.99,8642944.34,-1,5172912.6,1458435.06,7663513.18,5598083.5,1486999.51,496032.715,8286437.99,1820983.89,1144226.07,2519714.36,2377.80762,1118.77441,837.524414,38.8647461
581.549741,1775.02441,-2281.12793,823.791504,897583.008,8924194.34,-1,813537.598,4130310.06,1335388.18,4051208.5,2471374.51,7105407.71,270812.988,4492858.89,5784851.07,5754089.36,34.0576172,1775.02441,-943.725586,40.7397461
851.642128,1329.71191,1164.18457,1304.26025,4905395.51,7869506.84,-1,1481506.35,3040466.31,5870544.43,2047302.25,3912780.76,8757751.46,5438781.74,6988952.64,8984069.82,5156433.11,2119.99512,1329.71191,-1342.16309,23.3959961
980.102788,-967.163086,367.30957,1608.94775,2514770.51,7728881.84,-1,5911193.85,8595153.81,6925231.93,3242614.75,4826843.26,7984313.96,5227844.24,28015.1367,1601257.32,2836120.61,-551.879883,-967.163086,-1201.53809,25.5834961
805.040187,1596.31348,2256.95801,523.498535,-2609252.93,4503295.9,-1,7286682.13,4829040.53,3062438.96,5804626.46,1570495.61,3400817.87,3571105.96,3381042.48,8127136.23,6189147.95,693.237305,1596.31348,1490.84473,46.8530273
861.203584,-384.155273,-1364.13574,1502.01416,7129028.32,7280639.65,-1,1398010.25,5549743.65,8001892.09,935485.84,4506042.48,4226989.75,8862121.58,3539245.61,7265808.11,1179382.32,-1943.48145,-384.155273,-348.999023,36.7749023
544.300286,600.219727,1588.98926,1291.07666,800903.32,4327514.65,-1,8921447.75,5338806.15,5400329.59,4099548.34,3873229.98,922302.246,2041809.08,375183.105,3539245.61,6593444.82,540.893555,600.219727,1947.87598,18.3374023
200.222884,-321.350098,1510.43701,391.296387,-62622.0703,853637.695,-1,2758117.68,1013488.77,3869934.08,1146423.34,4073181.15,7141.11328,2203308.11,772888.184,4156677.25,2203308.11,1829.22363,349.731445,1174.43848,22.1704102
763.742937,-595.092773,-2606.32324,974.67041,-2925659.18,6788452.15,-1,448791.504,5092712.4,6138610.84,5962829.59,2924011.23,4684021,6295715.33,2519714.36,2941589.36,3605163.57,376.831055,-595.092773,-1919.31152,35.0561523
849.205648,-190.795898,106.567383,1211.9751,8588012.7,2095092.77,-1,4588439.94,583923.34,170837.402,205993.652,3635925.29,7118591.31,4968566.89,3600769.04,2106628.42,6813171.39,-2183.71582,-190.795898,1543.5791,14.7827148
678.76476,-378.295898,-1580.93262,1305.7251,8025512.7,4907592.77,-1,7682189.94,6490173.34,1014587.4,487243.652,3917175.29,6274841.31,2437316.89,7257019.04,2387878.42,5406921.39,-1996.21582,-378.295898,-518.920898,38.5327148
965.225384,-237.670898,-2096.55762,626.037598,2822387.7,8141967.77,-1,8315002.44,8669860.84,6288024.9,3088806.15,1878112.79,5501403.81,6445129.39,8592956.54,5833190.92,5055358.89,2550.65918,-237.670898,-1315.7959,31.9702148
691.473847,43.5791016,-2940.30762,1610.4126,1416137.7,5048217.77,-1,3111877.44,935485.84,4459899.9,3791931.15,4831237.79,5923278.81,2648254.39,296081.543,5130065.92,3227233.89,581.90918,43.5791016,-659.545898,30.0952148
584.272275,254.516602,2755.00488,98.6938477,-763549.805,3290405.27,-1,1037658.69,8494079.59,4705993.65,4881774.9,296081.543,122497.559,2191223.14,6518737.79,5165222.17,2910827.64,2527.22168,254.516602,1379.5166,14.0014648
767.794777,-905.639648,-2811.40137,151.428223,-2064331.05,7966186.52,-1,4957580.57,1585876.46,2579040.53,5532165.53,454284.668,4640075.68,2806457.52,6395690.92,7995300.29,8834655.76,-296.99707,-905.639648,1414.67285,22.6733398
83.2590172,-1022.82715,-1287.96387,233.459473,2084106.45,5786499.02,-1,70861.8164,988220.215,5356384.28,3457946.78,700378.418,3198669.43,7200988.77,4321472.17,7678894.04,1979187.01,242.06543,-1022.82715,-202.514648,30.9545898
459.172336,397.338867,1692.26074,1007.99561,6432495.12,8948364.26,-1,5411315.92,7983215.33,7007629.39,1283752.44,3023986.82,4610412.6,6764831.54,7383361.82,6168273.93,1872619.63,-1595.58105,397.338867,-645.629883,44.777832
304.976967,-856.567383,321.166992,1060.72998,4850463.87,8491333.01,-1,2862487.79,5328918.46,697082.52,2074768.07,3182189.94,4346740.72,4286315.92,4166564.94,5869445.8,6917541.5,1017.7002,-856.567383,1756.71387,19.699707
358.588949,-669.067383,508.666992,591.97998,3162963.87,4553833.01,-1,3706237.79,5610168.46,6040832.52,2918518.07,1775939.94,1252990.72,7380065.92,6697814.94,6713195.8,6636291.5,-1419.7998,-669.067383,-1430.78613,28.449707
501.836053,80.9326172,2758.66699,216.97998,912963.867,-2196166.99,-1,7081237.79,4485168.46,2665832.52,4043518.07,650939.941,2377990.72,4005065.92,5572814.94,1088195.8,3261291.5,2330.2002,80.9326172,819.213867,23.449707
602.346464,309.448242,1944.21387,700.378418,6590698.24,6786254.88,-1,779479.98,872863.77,1918762.21,1204650.88,2101135.25,8574279.79,3609558.11,7392150.88,7934875.49,6979064.94,2781.37207,309.448242,-1120.23926,24.6606445
538.031368,-65.5517578,2319.21387,887.878418,3215698.24,7911254.88,-1,216979.98,7060363.77,3606262.21,2892150.88,2663635.25,8011779.79,3047058.11,6829650.88,3997375.49,5291564.94,1656.37207,-65.5517578,2254.76074,32.1606445
375.727005,-468.75,843.75,656.25,3937500,3937500,-1,8718750,281250,3656250,1406250,2531250,7593750,4781250,1968750,843750,4781250,1312.5,-562.5,937.5,23.75
533.59416,-1992.1875,1195.3125,1007.8125,1828125,8578125,-1,7242187.5,5695312.5,5414062.5,4007812.5,210937.5,6820312.5,6257812.5,1898437.5,1898437.5,6257812.5,609.375,796.875,-46.875,30.3125
221.519393,-2179.6875,632.8125,445.3125,5203125,5203125,1,4429687.5,8507812.5,351562.5,1195312.5,1898437.5,5132812.5,4570312.5,5835937.5,2460937.5,4570312.5,1734.375,1171.875,-1171.875,37.8125
622.601989,-820.3125,304.6875,1335.9375,7171875,3234375,1,8507812.5,773437.5,7804687.5,8648437.5,2882812.5,1617187.5,1898437.5,4851562.5,5976562.5,1898437.5,-609.375,140.625,-515.625,33.4375
386.020744,-1652.34375,1511.71875,1089.84375,-70312.5,3164062.5,1,3410156.25,5871093.75,7207031.25,3128906.25,2917968.75,2214843.75,7066406.25,246093.75,105468.75,7066406.25,632.8125,679.6875,1054.6875,22.96875
519.240557,-175.78125,2050.78125,597.65625,-3304687.5,6960937.5,1,3058593.75,457031.25,2214843.75,105468.75,1019531.25,1300781.25,8542968.75,316406.25,1582031.25,8542968.75,1242.1875,-867.1875,-210.9375,31.40625
454.714998,-1201.17188,486.328125,1025.39062,6082031.25,4394531.25,1,4798828.12,4236328.12,7259765.62,5220703.12,2302734.38,3111328.12,4482421.88,5255859.38,1599609.38,4482421.88,-1488.28125,503.90625,-785.15625,35.234375
501.855569,-1623.04688,1001.95312,1353.51562,2988281.25,7488281.25,-1,6345703.12,7189453.12,4869140.62,580078.125,755859.375,6345703.12,8841796.88,1458984.38,6240234.38,8841796.88,1417.96875,1160.15625,-1253.90625,38.359375
362.607017,-556.640625,1833.98438,263.671875,-2003906.25,7980468.75,1,1599609.38,3498046.88,1669921.88,3427734.38,509765.625,2935546.88,6556640.62,791015.625,5994140.62,6556640.62,410.15625,-1253.90625,-1464.84375,39.765625
700.936567,-208.007812,600.585938,1532.22656,5396484.38,3462890.62,1,588867.188,4754882.81,2874023.44,483398.438,2768554.69,4772460.94,3208007.81,8270507.81,1327148.44,3208007.81,416.015625,462.890625,-263.671875,31.7578125
488.816249,-1813.47656,1221.67969,1286.13281,1669921.88,7892578.12,1,2381835.94,8657226.56,4596679.69,7971679.69,553710.938,3049804.69,8024414.06,1344726.56,7198242.19,8024414.06,1095.70312,1751.95312,-333.984375,32.2265625
603.159432,-2469.72656,752.929688,1379.88281,4482421.88,6205078.12,1,5475585.94,3313476.56,7127929.69,3752929.69,1397460.94,3893554.69,7180664.06,8938476.56,1854492.19,7180664.06,158.203125,1189.45312,228.515625,28.4765625
715.376939,-383.789062,1104.49219,887.695312,2373046.88,4939453.12,1,2170898.44,149414.062,4807617.19,6776367.19,2030273.44,6916992.19,3594726.56,4508789.06,4877929.69,3594726.56,580.078125,111.328125,1587.89062,19.4140625
543.838427,-2838.86719,1356.44531,940.429688,861328.125,5326171.88,1,7918945.31,1713867.19,7672851.56,290039.062,1836914.06,852539.062,4702148.44,7936523.44,6301757.81,4702148.44,826.171875,802.734375,1458.98438,20.2734375
895.410912,-1479.49219,1309.57031,987.304688,1142578.12,8982421.88,1,8903320.31,1291992.19,6688476.56,1555664.06,8789.0625,711914.062,5686523.44,6670898.44,7286132.81,5686523.44,-1517.57812,-603.515625,-2759.76562,48.3984375
939.831086,-751.464844,514.160156,1296.38672,5915039.06,7286132.81,1,7299316.41,373535.156,4794433.59,6130371.09,856933.594,7545410.16,4855957.03,7475097.66,347167.969,4855957.03,2428.71094,-90.8203125,1069.33594,22.8710938
656.966144,-938.964844,1451.66016,358.886719,290039.062,6161132.81,-1,4486816.41,3186035.16,856933.594,8942871.09,1419433.59,4732910.16,6543457.03,2412597.66,4284667.97,6543457.03,1303.71094,-465.820312,694.335938,25.3710938
702.125399,-358.886719,309.082031,1325.68359,7145507.81,6618164.06,1,531738.281,1480957.03,6710449.22,2351074.22,1190917.97,215332.031,2729003.91,8195800.78,2685058.59,2729003.91,-1497.07031,717.773438,-653.320312,34.3554688
296.120316,-1132.32422,285.644531,880.371094,7286132.81,8165039.06,1,6367675.78,3520019.53,5374511.72,7202636.72,417480.469,5629394.53,6877441.41,7141113.28,5005371.09,6877441.41,1549.80469,-454.101562,612.304688,25.9179688
508.317142,-1319.82422,848.144531,692.871094,3911132.81,4790039.06,-1,180175.781,1832519.53,312011.719,5515136.72,2104980.47,8441894.53,8564941.41,3203613.28,8942871.09,8564941.41,424.804688,-79.1015625,987.304688,23.4179688
884.384806,-2292.48047,133.300781,1829.58984,8200195.31,8797851.56,-1,1059082.03,1023925.78,1261230.47,417480.469,101074.219,5945800.78,8600097.66,2184082.03,4478027.34,8600097.66,1245.11719,1069.33594,1666.99219,18.8867188
573.112172,-2503.41797,1516.11328,1103.02734,-96679.6875,6688476.56,1,5488769.53,5453613.28,6112792.97,8362792.97,1155761.72,812988.281,6279785.16,3520019.53,8063964.84,6279785.16,1479.49219,178.710938,776.367188,24.8242188
193.804671,-643.066406,745.605469,461.425781,4526367.19,4245117.19,-1,6200683.59,2562011.72,2764160.16,7053222.66,2377441.41,3810058.59,8239746.09,2772949.22,3133300.78,8239746.09,-1245.11719,-436.523438,-1690.42969,41.2695312
843.262066,-1018.06641,1120.60547,86.4257812,2276367.19,6495117.19,1,5075683.59,8187011.72,3889160.16,3678222.66,1252441.41,4935058.59,2614746.09,6147949.22,6508300.78,2614746.09,-1995.11719,313.476562,559.570312,26.2695312
147.671429,-479.003906,1097.16797,719.238281,2416992.19,8323242.19,1,1489746.09,5866699.22,2553222.66,8107910.16,338378.906,1489746.09,6903808.59,4952636.72,4328613.28,6903808.59,958.007812,-14.6484375,-518.554688,33.4570312
690.633913,-2594.23828,1770.99609,537.597656,-1625976.56,3295898.44,-1,3159667.97,5321777.34,2711425.78,180175.781,2852050.78,417480.469,3265136.72,7747558.59,4205566.41,3265136.72,383.789062,-635.742188,1625.97656,19.1601562
299.452129,-98.1445312,1290.52734,291.503906,1256835.94,7163085.94,1,2843261.72,7044433.59,3098144.53,4645019.53,918457.031,3265136.72,4987792.97,5181152.34,8881347.66,4987792.97,313.476562,-377.929688,-788.085938,35.2539062
564.126637,-1621.58203,751.464844,1393.06641,4491210.94,3084960.94,1,3616699.22,3458496.09,5980957.03,7809082.03,2957519.53,2491699.22,6464355.47,5532714.84,7404785.16,6464355.47,829.101562,981.445312,102.539062,29.3164062
94.7323853,-2510.00977,1102.29492,248.291016,2386230.47,8986816.41,1,3632080.08,6150146.48,2146728.52,3632080.08,6591.79688,3438720.7,1540283.2,2937744.14,2304931.64,1540283.2,1117.67578,1144.04297,-142.089844,30.9472656
303.621651,-681.884766,399.169922,576.416016,6604980.47,3080566.41,-1,3210205.08,947021.484,4256103.52,7991455.08,2959716.8,4985595.7,6180908.2,8422119.14,7789306.64,6180908.2,-1038.57422,487.792969,-423.339844,32.8222656
906.728183,-986.572266,1313.23242,1443.60352,1120605.47,3502441.41,1,2858642.58,173583.984,7279541.02,2155517.58,2748779.3,4352783.2,626220.703,3289306.64,3922119.14,626220.703,39.5507812,-215.332031,842.285156,24.3847656
268.462226,-1513.91602,1606.20117,916.259766,-637207.031,8635253.91,-1,3104736.33,3232177.73,7666259.77,6620361.33,182373.047,1575439.45,6778564.45,652587.891,8035400.39,6778564.45,672.363281,-51.2695312,-1665.52734,41.1035156
316.345371,-312.744141,205.810547,242.431641,7765136.72,3959472.66,-1,1188720.7,4093505.86,3711181.64,4563720.7,2520263.67,8835205.08,8096923.83,8439697.27,3166259.77,8096923.83,-229.980469,101.074219,-880.371094,35.8691406
298.088716,-2703.36914,721.435547,758.056641,4671386.72,6490722.66,-1,6110595.7,5077880.86,6664306.64,3016845.7,1254638.67,2507080.08,2893798.83,7736572.27,6400634.77,2893798.83,2113.76953,1132.32422,-36.6210938,30.2441406
924.248754,-139.892578,2077.88086,983.642578,-3467285.16,4855957.03,1,6031494.14,8918701.17,7059814.45,511962.891,2072021.48,1478759.77,722900.391,5794189.45,3104736.33,722900.391,701.660156,-924.316406,156.738281,28.9550781
749.266401,-1089.11133,1198.97461,104.736328,1806152.34,4504394.53,-1,5222900.39,305419.922,1680908.2,7508056.64,2247802.73,3623291.02,8984619.14,8079345.7,8905517.58,8984619.14,1100.09766,505.371094,1680.17578,18.7988281
888.198424,-2050.04883,1409.91211,643.798828,540527.344,6613769.53,-1,1777587.89,2906982.42,3860595.7,4484619.14,1193115.23,7209228.52,3008056.64,5477783.2,2366455.08,3008056.64,1146.97266,833.496094,320.800781,27.8613281
